MatchId	Home midfield	Away midfield	Home Right Defence	Away Right Defence	Home Central Defence	Away Central Defence	Home Left Defence	Away Left Defence	Home Right Attack	Away Right Attack	Home Central Attack	Away Central Attack	Home Left Attack	Away Left Attack	Home Indirect Defence	Away Indirect Defence	Home Indirect Attack	Away Indirect Attack	Home Attitude	Away Attitude	Home Tactic	Away Tactic	Home Tactic Level	Away Tactic Level	Home Goals	Away Goals	Sum home	Sum away
631160074	6	6	6	7	7	6	5	3	5	8	5	6	5	7	8	7	10	9	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	4	1	57	59
631160109	5	4	7	6	7	4	6	3	5	7	4	4	6	8	8	8	9	9	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	7	0	57	53
631160116	5	17	4	13	5	17	5	7	7	13	6	14	6	15	9	15	10	15	(Hidden)	(Hidden)	Normal	Attack in the Middle	(no tactic)	10	0	7	57	126
631160118	5	5	4	3	6	4	6	4	6	6	5	6	5	7	9	7	11	8	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	7	2	57	50
631160133	4	12	6	29	8	33	7	28	7	11	5	11	4	12	8	21	8	16	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	0	4	57	173
631160149	4	4	6	7	8	6	7	3	7	5	5	3	4	3	8	7	8	8	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	1	1	57	46
631160227	5	4	6	5	6	5	5	4	6	9	5	5	5	7	9	7	10	8	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	4	0	57	54
631160339	5	5	5	7	6	9	5	7	5	6	6	4	8	6	8	8	9	9	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	2	1	57	61
631160378	5	11	6	18	8	25	5	17	5	12	4	16	5	13	9	17	10	15	(Hidden)	(Hidden)	Normal	Attack on wings	(no tactic)	10	1	7	57	144
631160479	7	11	5	15	5	22	4	23	7	9	6	16	8	15	7	16	8	18	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	1	7	57	145
631160502	7	5	5	5	6	6	4	7	6	8	6	6	7	6	8	9	8	9	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	5	1	57	61
631160594	5	5	4	5	6	8	5	6	7	10	8	6	5	7	8	8	9	8	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	3	4	57	63
631160606	5	4	4	6	6	6	5	6	7	8	8	8	5	6	8	7	9	9	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	3	1	57	60
631160613	5	3	4	7	6	7	5	4	7	5	8	3	5	3	8	7	9	6	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	5	0	57	45
631160684	4	9	6	33	7	37	8	42	5	15	4	15	5	17	9	30	9	25	(Hidden)	(Hidden)	Normal	Play creatively	(no tactic)	13	0	7	57	223
631160696	5	4	4	7	7	6	6	5	7	4	5	6	5	5	9	7	9	9	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	3	1	57	53
631160704	5	4	4	6	6	8	6	6	7	4	6	5	5	6	9	7	9	6	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	2	2	57	52
631160732	5	10	4	33	6	36	6	37	7	22	6	14	5	18	9	22	9	18	(Hidden)	(Hidden)	Normal	Attack on wings	(no tactic)	13	0	9	57	210
631160752	4	4	4	6	6	8	5	7	7	5	7	5	9	5	7	8	8	9	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	3	2	57	57
631160976	5	7	8	33	9	53	8	47	4	9	4	5	4	8	8	20	7	12	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	0	4	57	194
631160987	6	4	5	8	4	9	4	8	9	5	9	4	7	5	6	8	7	7	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	2	1	57	58
631161002	5	7	8	35	8	45	7	33	5	8	4	14	5	8	8	22	7	14	(Hidden)	(Hidden)	Normal	Counter-attacks	(no tactic)	13	0	4	57	186
631161200	5	3	4	8	8	8	8	5	5	6	5	7	5	5	8	7	9	8	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	4	0	57	57
631161209	6	13	7	31	7	32	7	35	5	18	5	6	6	14	7	21	7	17	(Hidden)	(Hidden)	Normal	Attack on wings	(no tactic)	9	0	7	57	187
631161223	6	3	6	8	7	8	8	5	5	5	5	6	6	4	7	7	7	8	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	1	3	57	54
631161293	5	4	4	8	4	10	4	11	7	3	7	4	8	4	8	8	10	8	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	0	5	57	60
631161329	4	27	6	30	6	59	6	32	7	12	7	17	7	10	6	21	8	15	(Hidden)	(Hidden)	Normal	Attack in the Middle	(no tactic)	9	0	10	57	223
631161363	5	10	4	13	6	15	5	14	7	12	8	10	7	12	7	15	8	15	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	0	8	57	116
631161368	4	3	7	5	7	6	5	5	5	3	5	4	6	4	8	6	10	6	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	4	1	57	42
631161379	5	4	4	7	7	7	7	5	5	5	6	5	7	6	7	9	9	10	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	5	0	57	58
631161558	4	4	8	6	10	9	6	7	5	4	4	4	4	4	8	7	8	7	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	0	2	57	52
631161593	5	15	6	20	8	39	6	32	6	11	7	13	5	11	7	18	7	17	(Hidden)	(Hidden)	Normal	Attack in the Middle	(no tactic)	10	0	10	57	176
631161595	5	12	6	14	7	18	5	19	5	11	5	6	8	9	7	17	9	17	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	0	8	57	123
631161599	5	5	6	9	8	11	6	8	6	6	6	5	5	4	8	10	7	9	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	2	1	57	67
631161616	5	13	6	17	7	17	5	21	5	10	5	10	8	11	7	16	9	14	(Hidden)	(Hidden)	Normal	Play creatively	(no tactic)	8	0	10	57	129
631161763	5	10	7	14	7	27	6	15	5	8	6	10	6	8	7	14	8	13	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	0	7	57	119
631161769	5	19	7	30	7	38	6	28	5	17	6	22	6	14	7	25	8	17	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	0	10	57	210
631161793	5	12	7	31	7	34	6	29	5	12	6	12	6	12	7	20	8	17	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	0	9	57	179
631161819	5	25	9	20	7	38	6	19	5	14	4	29	5	20	8	26	8	26	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	0	9	57	217
631161835	5	17	9	35	7	48	6	40	5	19	4	24	5	18	8	26	8	27	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	0	10	57	254
631161848	5	16	9	72	7	92	6	71	5	8	4	16	5	10	8	29	8	21	(Hidden)	(Hidden)	Normal	Counter-attacks	(no tactic)	19	0	9	57	335
631161921	5	5	6	5	6	6	5	6	6	7	7	7	6	8	7	9	9	11	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	7	2	57	64
631162097	5	13	6	15	5	31	5	17	6	24	7	28	8	22	7	25	8	20	(Hidden)	(Hidden)	Normal	Attack in the Middle	(no tactic)	16	0	10	57	195
631162103	5	11	6	21	6	27	6	21	6	11	7	14	7	10	7	22	7	18	(Hidden)	(Hidden)	Normal	Attack on wings	(no tactic)	14	0	9	57	155
631162110	5	4	7	10	6	9	6	7	5	6	6	5	7	6	7	7	8	8	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	3	0	57	62
631162181	4	11	4	28	6	28	6	27	8	12	6	11	7	11	7	19	9	19	(Hidden)	(Hidden)	Normal	Attack on wings	(no tactic)	10	0	9	57	166
631162187	4	5	4	4	5	6	6	5	6	4	7	6	7	6	9	7	9	9	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	1	5	57	52
631162190	5	4	5	4	7	5	7	6	5	7	4	7	8	7	8	9	8	9	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	5	6	57	58
631162199	5	4	5	4	7	6	7	6	5	8	4	6	8	7	8	7	8	9	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	4	1	57	57
631162204	4	31	4	26	6	45	6	26	8	25	6	39	7	26	7	26	9	24	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	0	11	57	268
631162249	4	12	6	18	8	20	7	19	6	12	6	7	4	11	7	19	9	16	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	0	6	57	134
631162258	4	16	6	12	7	23	6	14	6	13	7	18	5	16	7	22	9	18	(Hidden)	(Hidden)	Normal	Attack in the Middle	(no tactic)	13	0	10	57	152
631162267	5	12	5	13	6	23	7	15	7	10	6	13	6	10	7	15	8	14	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	0	10	57	125
631162283	5	5	5	7	6	8	7	9	7	6	6	4	6	5	7	8	8	8	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	0	4	57	60
631162288	5	14	5	20	6	18	7	20	7	12	6	13	6	11	7	17	8	18	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	0	9	57	143
631162321	5	13	6	20	9	35	7	20	4	6	3	17	6	12	9	19	8	20	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	0	7	57	162
631162353	5	14	5	39	7	41	7	28	5	15	7	22	5	14	8	21	8	20	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	0	9	57	214
631162371	5	12	6	42	9	51	7	26	4	12	3	25	5	12	9	27	9	17	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	0	7	57	224
631162377	5	16	6	36	6	40	3	33	7	15	7	20	7	17	8	24	8	21	(Hidden)	(Hidden)	Normal	Attack in the Middle	(no tactic)	16	0	11	57	222
631162395	5	4	5	6	7	6	6	4	4	7	6	7	7	8	8	8	9	8	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	4	1	57	58
631162413	5	3	7	5	7	7	4	4	6	6	6	4	6	6	8	6	8	6	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	5	0	57	47
631163322	4	24	7	44	7	42	4	48	6	42	8	45	4	39	8	28	9	21	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	0	7	57	333
631157400	4	4	4	5	8	7	8	6	6	6	5	6	4	5	8	8	9	9	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	4	0	56	56
631157428	4	23	4	21	7	24	7	21	6	30	6	22	5	21	8	24	9	23	(Hidden)	(Hidden)	Normal	Attack on wings	(no tactic)	12	0	7	56	209
631157451	6	19	5	18	6	28	5	23	6	13	5	16	5	14	8	18	10	17	(Hidden)	(Hidden)	Normal	Play creatively	(no tactic)	12	0	7	56	166
631157457	6	6	5	7	6	8	5	7	6	3	5	5	5	6	8	8	10	8	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	3	1	56	58
631157713	5	4	6	6	8	7	9	4	5	7	3	7	5	7	7	8	8	9	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	5	1	56	59
631157745	6	23	4	54	6	49	6	48	7	21	5	21	5	21	8	21	9	21	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	0	10	56	279
631157770	6	13	4	26	6	25	6	23	7	22	5	22	5	19	8	21	9	18	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	0	10	56	189
631157787	4	13	7	16	9	21	6	24	5	10	6	8	4	9	7	18	8	16	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	0	8	56	135
631157793	4	30	7	52	9	56	6	30	5	21	5	20	5	16	7	24	8	20	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	0	10	56	269
631157803	5	4	7	6	9	7	6	5	5	8	5	7	4	5	7	9	8	10	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	2	0	56	61
631157807	4	4	6	4	7	6	5	7	7	5	6	4	4	6	8	8	9	8	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	5	4	56	52
631157817	5	14	6	29	9	38	6	27	5	15	6	17	4	19	7	19	8	19	(Hidden)	(Hidden)	Normal	Counter-attacks	(no tactic)	12	0	10	56	197
631157825	5	4	7	4	9	6	6	7	5	5	5	4	4	6	7	8	8	9	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	0	2	56	53
631157865	5	5	5	7	6	8	5	8	7	4	6	5	7	4	7	9	8	9	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	1	2	56	59
631157905	5	15	5	20	5	29	3	24	8	17	7	26	5	19	8	21	10	24	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	0	9	56	195
631157954	4	11	4	14	6	20	5	20	6	11	7	8	7	9	8	16	9	16	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	0	6	56	125
631157982	5	4	4	4	5	6	5	6	7	7	7	7	6	8	7	8	10	9	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	5	3	56	59
631157993	5	3	4	9	6	10	6	6	5	5	6	4	7	4	8	9	9	9	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	2	1	56	59
631158002	5	4	4	4	6	6	6	5	5	5	6	5	7	5	8	8	9	9	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	2	2	56	51
631158009	5	4	8	7	8	7	5	7	4	4	4	4	4	5	9	8	9	8	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	1	0	56	54
631158012	4	3	7	7	9	7	9	4	4	8	3	4	5	4	8	8	7	8	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	2	1	56	53
631158017	5	10	9	29	9	36	5	26	4	28	4	23	4	27	8	24	8	21	(Hidden)	(Hidden)	Normal	Attack in the Middle	(no tactic)	11	0	8	56	224
631158020	4	4	7	7	9	7	9	5	4	3	3	4	5	5	8	8	7	8	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	0	1	56	51
631158023	5	4	9	5	9	8	5	7	4	6	4	7	4	6	8	7	8	9	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	4	2	56	59
631158029	4	9	7	32	9	40	9	27	4	20	3	17	5	18	8	23	7	20	(Hidden)	(Hidden)	Normal	Attack in the Middle	(no tactic)	11	0	9	56	206
631158030	5	10	9	24	9	20	5	11	4	16	4	14	4	14	8	15	8	15	(Hidden)	(Hidden)	Normal	Counter-attacks	(no tactic)	8	0	9	56	139
631158048	4	4	7	5	9	8	9	8	4	5	3	7	5	6	8	8	7	9	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	1	1	56	60
631158050	5	15	9	20	9	33	5	21	4	11	4	16	4	12	8	21	8	19	(Hidden)	(Hidden)	Normal	Play creatively	(no tactic)	9	0	9	56	168
631158060	5	4	9	7	9	9	5	9	4	4	4	3	4	5	8	7	8	7	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	3	1	56	55
631158094	6	4	8	8	7	9	4	7	5	6	5	5	5	6	8	8	8	8	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	2	2	56	61
631158209	5	12	6	45	7	54	5	45	6	16	6	18	6	16	7	24	8	15	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	0	9	56	245
631158235	6	13	7	25	7	25	7	23	6	13	3	11	3	9	8	19	9	14	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	0	9	56	152
631158276	6	4	7	4	7	6	7	5	6	4	3	5	3	5	8	6	9	6	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	3	1	56	45
631158289	6	14	7	24	7	39	7	29	6	11	3	13	3	12	8	19	9	17	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	0	7	56	178
631158326	6	5	7	5	5	7	4	5	6	7	6	8	6	10	7	8	9	8	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	3	1	56	63
631158391	5	14	5	36	5	40	5	28	6	23	6	23	7	22	8	24	9	22	(Hidden)	(Hidden)	Normal	Play creatively	(no tactic)	15	0	7	56	232
631158444	6	15	8	47	8	69	5	45	4	10	4	15	5	10	8	27	8	17	(Hidden)	(Hidden)	Normal	Attack in the Middle	(no tactic)	15	0	8	56	255
631158455	4	4	5	7	7	8	6	7	7	8	7	8	5	7	7	7	8	8	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	4	2	56	64
631158456	5	4	6	6	6	5	3	4	6	6	8	6	5	7	7	8	10	8	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	5	0	56	54
631158466	4	5	5	6	7	7	6	6	7	7	7	9	5	7	7	8	8	10	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	0	4	56	65
631158491	4	5	5	5	7	8	6	5	7	8	7	8	5	5	7	8	8	9	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	2	2	56	61
631158499	4	12	5	22	7	25	6	19	7	12	7	7	5	10	7	18	8	16	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	0	10	56	141
631158532	5	13	9	12	9	18	5	21	5	11	5	9	3	10	7	17	8	17	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	0	7	56	128
631158565	4	16	7	32	6	50	5	43	7	19	6	22	5	20	7	22	9	14	(Hidden)	(Hidden)	Normal	Attack in the Middle	(no tactic)	20	0	8	56	238
631158573	4	3	7	5	6	9	5	9	7	5	6	5	5	6	7	6	9	6	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	4	1	56	54
631158596	5	4	5	7	9	6	8	5	4	7	4	7	5	5	8	7	8	9	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	3	0	56	57
631158600	5	3	5	6	9	6	8	6	4	5	4	4	5	7	8	6	8	8	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	3	0	56	51
631158713	5	22	6	41	8	60	7	31	4	14	5	21	4	18	8	23	9	21	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	0	9	56	251
631158736	5	4	7	8	9	7	6	4	4	4	4	3	4	4	8	6	9	6	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	2	1	56	46
631158743	5	4	7	6	9	7	6	8	4	8	4	6	4	6	8	9	9	9	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	2	1	56	63
631158959	4	4	7	7	6	6	4	4	8	6	4	6	5	5	8	8	10	9	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	4	2	56	55
631158968	5	12	6	15	6	21	4	22	6	11	6	9	5	9	8	17	10	17	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	0	8	56	133
631158994	5	4	6	6	6	9	4	6	6	5	6	5	5	5	8	8	10	6	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	2	5	56	54
631159007	5	4	5	6	6	8	5	6	6	5	5	5	5	5	9	8	10	7	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	4	0	56	54
631159010	5	4	6	7	6	6	4	4	6	8	6	4	5	5	8	8	10	9	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	3	2	56	55
631159136	5	4	8	6	9	9	7	9	4	7	5	7	3	8	7	8	8	8	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	2	1	56	66
631159290	5	9	7	23	9	25	7	20	4	18	5	16	3	15	8	19	8	16	(Hidden)	(Hidden)	Normal	Pressing	(no tactic)	4	0	9	56	161
631159328	6	11	3	28	6	30	4	26	7	12	7	12	6	14	8	18	9	17	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	0	9	56	168
631159335	6	13	3	30	6	35	4	28	7	12	7	10	6	12	8	20	9	15	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	0	9	56	175
631159344	6	9	3	18	6	27	4	18	7	8	7	12	6	8	8	14	9	10	(Hidden)	(Hidden)	Normal	Attack on wings	(no tactic)	10	0	9	56	124
631159368	5	7	6	12	8	19	6	14	5	16	6	17	5	15	7	14	8	13	(Hidden)	(Hidden)	Normal	Attack in the Middle	(no tactic)	9	1	7	56	127
631159442	4	26	8	25	9	31	5	32	4	19	4	18	5	12	8	19	9	17	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	0	8	56	199
631159453	6	4	7	8	8	9	7	5	4	4	4	4	3	5	8	8	9	9	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	2	0	56	56
631159457	4	5	8	6	9	8	5	5	4	6	4	5	5	5	8	9	9	11	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	0	1	56	60
631159465	4	20	8	21	7	35	7	21	5	9	4	14	4	10	8	24	9	24	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	0	9	56	178
631159471	4	9	8	34	7	56	7	44	5	11	4	8	4	15	8	24	9	18	(Hidden)	(Hidden)	Normal	Counter-attacks	(no tactic)	14	0	8	56	219
631159478	4	4	8	7	7	8	7	5	5	4	4	4	4	4	8	7	9	8	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	1	1	56	51
631159486	4	4	8	4	7	5	7	4	5	6	4	5	4	4	8	6	9	7	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	3	1	56	45
631159515	4	5	8	7	7	7	7	4	5	7	4	8	4	6	8	9	9	9	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	0	4	56	62
631159578	4	13	4	18	7	34	6	21	6	31	7	35	6	32	8	25	8	24	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	0	10	56	233
631159587	5	4	5	6	7	6	8	4	5	6	6	5	5	5	7	8	8	8	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	4	1	56	52
631159593	5	20	5	22	7	37	7	21	6	14	6	19	5	13	7	25	8	25	(Hidden)	(Hidden)	Normal	Attack in the Middle	(no tactic)	14	0	11	56	196
631159609	4	19	4	29	7	27	6	39	6	15	7	25	6	21	8	21	8	22	(Hidden)	(Hidden)	Normal	Attack on wings	(no tactic)	17	0	8	56	218
631159616	4	4	5	6	8	6	7	4	5	6	6	5	5	5	8	8	8	8	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	6	2	56	52
631159640	5	4	7	4	7	7	4	8	7	5	5	5	6	7	7	8	8	7	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	2	2	56	55
631159656	5	4	5	6	8	6	8	5	5	6	4	4	6	6	8	8	7	9	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	7	2	56	54
631159659	5	5	7	6	7	7	4	7	7	5	5	5	5	7	7	7	9	10	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	1	4	56	59
631159665	4	9	5	14	7	19	8	21	5	11	5	11	7	15	8	18	7	15	(Hidden)	(Hidden)	Normal	Attack on wings	(no tactic)	9	1	6	56	133
631159666	5	21	6	17	6	30	5	18	6	12	5	23	6	13	8	17	9	19	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	0	8	56	170
631159694	5	17	5	33	7	33	7	37	6	23	6	14	5	20	8	21	7	15	(Hidden)	(Hidden)	Normal	Attack on wings	(no tactic)	11	0	8	56	213
631159715	6	17	4	36	5	34	5	42	6	25	7	16	6	21	7	21	10	15	(Hidden)	(Hidden)	Normal	Attack on wings	(no tactic)	12	0	11	56	227
631159718	5	5	5	4	7	5	7	4	6	6	6	9	5	7	8	8	7	10	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	3	3	56	58
631159739	5	11	5	18	7	21	7	20	6	27	6	21	5	25	8	22	7	20	(Hidden)	(Hidden)	Normal	Attack on wings	(no tactic)	11	0	7	56	185
631159746	5	3	6	6	8	7	5	7	5	6	5	7	5	6	8	8	9	9	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	3	0	56	59
631159752	5	12	6	18	8	20	5	21	5	13	5	13	5	15	8	22	9	22	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	0	11	56	156
631159758	4	4	6	4	7	5	7	5	5	7	7	6	5	6	7	8	8	10	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	4	3	56	55
631159763	5	19	4	55	5	60	5	46	7	15	6	34	6	15	8	24	10	24	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	0	7	56	292
631159768	5	4	6	4	8	5	5	5	5	7	5	6	4	7	9	9	9	10	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	1	2	56	57
631159788	5	17	4	31	5	49	5	43	7	14	6	31	6	23	8	35	10	35	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	0	9	56	278
631159793	5	6	4	8	5	8	5	7	7	5	6	5	6	5	8	7	10	8	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	0	4	56	59
631159800	5	3	6	8	6	9	6	7	5	5	6	4	7	3	8	8	7	9	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	4	1	56	56
631159807	5	5	6	5	6	7	6	4	5	8	6	9	7	7	8	7	7	8	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	3	3	56	60
631159811	4	10	8	23	9	23	7	20	4	29	4	26	3	27	8	22	9	19	(Hidden)	(Hidden)	Normal	Attack on wings	(no tactic)	13	0	9	56	199
631159833	4	20	8	26	9	40	7	24	4	9	4	13	3	11	8	21	9	18	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	0	9	56	182
631159844	4	12	8	41	9	44	7	36	4	19	4	12	3	25	8	27	9	20	(Hidden)	(Hidden)	Normal	Attack on wings	(no tactic)	11	0	8	56	236
631159911	5	4	5	7	7	6	6	5	6	6	7	5	5	7	7	8	8	7	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	3	1	56	55
631159948	6	11	3	21	6	21	5	25	6	12	5	3	6	10	8	18	11	17	(Hidden)	(Hidden)	Normal	Attack on wings	(no tactic)	12	0	7	56	138
631159950	6	12	3	27	6	30	5	28	6	14	5	14	6	16	8	21	11	17	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	0	8	56	179
631159959	6	16	3	29	6	27	5	28	6	18	5	12	6	16	8	19	11	18	(Hidden)	(Hidden)	Normal	Attack on wings	(no tactic)	15	0	8	56	183
631159992	4	3	5	6	7	6	8	5	5	4	6	5	4	4	8	7	9	8	(Hidden)	(Hidden)	Normal	Normal	(no tactic)	(no tactic)	1	2	56	48
631160015	4	18	7	57	7	44	6	65	6	18	5	13	5	25	8	29	8	18	(Hidden)	(Hidden)	Normal	Attack on wings	(no tactic)	18	0	11	56	287
631160033	6	11	6	17	7	35	5	31	5	13	5	28	5	20	8	20	9	17	(Hidden)	(Hidden)	Normal	Pressing	(no tactic)	5	0	5	56	192
